leaid	FIPST	STNAME	LEANAME07	cbsaID07	cbsaNAME07	cbsaAREA07
0612180	06	California	EL RANCHO UNIFIED	31100	Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area	7.4580368712
0612210	06	California	EL SEGUNDO UNIFIED	31100	Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area	3.4208702897
0612330	06	California	ELK GROVE UNIFIED	40900	Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area	331.25310272
0612360	06	California	ELK HILLS ELEMENTARY	12540	Bakersfield, CA Metropolitan Statistical Area	49.554272838
0612420	06	California	ELKINS ELEMENTARY	39780	Red Bluff, CA Micropolitan Statistical Area	275.86479435
0612600	06	California	ELVERTA JOINT ELEMENTARY	40900	Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area	24.590640188
0612630	06	California	EMERY UNIFIED	41860	San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area	1.2020329824
0612690	06	California	EMPIRE UNION ELEMENTARY	33700	Modesto, CA Metropolitan Statistical Area	22.582966794
0612750	06	California	ENCINITAS UNION ELEMENTARY	41740	San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area	23.163448248
0612810	06	California	ENTERPRISE ELEMENTARY	39820	Redding, CA Metropolitan Statistical Area	11.744048235
0612840	06	California	ESCALON UNIFIED	44700	Stockton, CA Metropolitan Statistical Area	160.15358141
0612880	06	California	ESCONDIDO UNION ELEMENTARY	41740	San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area	76.148598758
0612910	06	California	ESCONDIDO UNION HIGH	41740	San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area	105.20365616
0612930	06	California	ESPARTO UNIFIED	40900	Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area	362.63862265
0612960	06	California	ETIWANDA ELEMENTARY	40140	Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area	42.681542154
0613000	06	California	ETNA UNION ELEMENTARY	N	N	-2
0613020	06	California	ETNA UNION HIGH	O	O	643.17870392
0613080	06	California	EUREKA UNION	40900	Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area	14.251174909
0613140	06	California	EVERGREEN ELEMENTARY	41940	San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area	29.710728776
0613170	06	California	EVERGREEN UNION	39780	Red Bluff, CA Micropolitan Statistical Area	494.29646122
0613200	06	California	EXETER UNION ELEMENTARY	47300	Visalia-Porterville, CA Metropolitan Statistical Area	114.13032802
0613230	06	California	EXETER UNION HIGH	47300	Visalia-Porterville, CA Metropolitan Statistical Area	164.72755356
0613290	06	California	FAIRFAX ELEMENTARY	12540	Bakersfield, CA Metropolitan Statistical Area	10.700469269
0613360	06	California	FAIRFIELD-SUISUN UNIFIED	46700	Vallejo-Fairfield, CA Metropolitan Statistical Area	208.42055253
0613470	06	California	FALL RIVER JOINT UNIFIED	O	O	44.002678005
0613470	06	California	FALL RIVER JOINT UNIFIED	45000	Susanville, CA Micropolitan Statistical Area	257.33787492
0613470	06	California	FALL RIVER JOINT UNIFIED	39820	Redding, CA Metropolitan Statistical Area	807.48568217
0613500	06	California	FALLBROOK UNION ELEMENTARY	41740	San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area	256.93351127
0613530	06	California	FALLBROOK UNION HIGH	41740	San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area	346.2440324
0613710	06	California	FEATHER FALLS UNION ELEMENTARY	17020	Chico, CA Metropolitan Statistical Area	86.929542917
0613740	06	California	FIELDBROOK ELEMENTARY	21700	Eureka-Arcata-Fortuna, CA Micropolitan Statistical Area	8.3669140552
0613800	06	California	FILLMORE UNIFIED	37100	Oxnard-Thousand Oaks-Ventura, CA Metropolitan Statistical Area	468.76512015
0613840	06	California	FIREBAUGH-LAS DELTAS JOINT UNIFIED	31460	Madera, CA Metropolitan Statistical Area	81.041232237
0613840	06	California	FIREBAUGH-LAS DELTAS JOINT UNIFIED	23420	Fresno, CA Metropolitan Statistical Area	87.773213235
0613860	06	California	FLOURNOY UNION ELEMENTARY	39780	Red Bluff, CA Micropolitan Statistical Area	114.69461828
0613890	06	California	FOLSOM-CORDOVA UNIFIED	40900	Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area	87.760518195
0613920	06	California	FONTANA UNIFIED	40140	Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area	42.260442519
0613980	06	California	FORESTHILL UNION ELEMENTARY	40900	Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area	493.93139042
0614010	06	California	FORESTVILLE UNION ELEMENTARY	42220	Santa Rosa-Petaluma, CA Metropolitan Statistical Area	26.725276719
0614040	06	California	FORKS OF SALMON ELEMENTARY	O	O	643.17870392
0614070	06	California	FORT BRAGG UNIFIED	46380	Ukiah, CA Micropolitan Statistical Area	251.61864804
0614100	06	California	FORT JONES UNION ELEMENTARY	N	N	-2
0614130	06	California	FORT ROSS ELEMENTARY	42220	Santa Rosa-Petaluma, CA Metropolitan Statistical Area	73.613812883
0614160	06	California	FORTUNA UNION ELEMENTARY	21700	Eureka-Arcata-Fortuna, CA Micropolitan Statistical Area	21.283644171
0614190	06	California	FORTUNA UNION HIGH	21700	Eureka-Arcata-Fortuna, CA Micropolitan Statistical Area	562.89244661
0614220	06	California	FOUNTAIN VALLEY ELEMENTARY	31100	Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area	7.6259171857
0614250	06	California	FOWLER UNIFIED	23420	Fresno, CA Metropolitan Statistical Area	38.741459806
0614340	06	California	FRANKLIN ELEMENTARY	49700	Yuba City, CA Metropolitan Statistical Area	15.548170493
0614370	06	California	FRANKLIN-MCKINLEY ELEMENTARY	41940	San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area	10.740026595
0614400	06	California	FREMONT UNIFIED	41860	San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area	77.302620707
0614430	06	California	FREMONT UNION HIGH	41940	San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area	55.984577535
0614490	06	California	FRENCH GULCH-WHISKEYTOWN ELEMENTARY	39820	Redding, CA Metropolitan Statistical Area	187.44925343
0614520	06	California	FRESHWATER ELEMENTARY	21700	Eureka-Arcata-Fortuna, CA Micropolitan Statistical Area	21.678164918
0614550	06	California	FRESNO UNIFIED	23420	Fresno, CA Metropolitan Statistical Area	76.712594035
0614580	06	California	WEST FRESNO ELEMENTARY	23420	Fresno, CA Metropolitan Statistical Area	4.3782183547
0614700	06	California	FRUITVALE ELEMENTARY	12540	Bakersfield, CA Metropolitan Statistical Area	10.029823304
0614730	06	California	FULLERTON ELEMENTARY	31100	Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area	20.198961153
0614760	06	California	FULLERTON JOINT UNION HIGH	31100	Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area	43.303268587
0614790	06	California	GALT JOINT UNION ELEMENTARY	44700	Stockton, CA Metropolitan Statistical Area	14.359827536
0614790	06	California	GALT JOINT UNION ELEMENTARY	40900	Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area	46.622982423
0614820	06	California	GALT JOINT UNION HIGH	44700	Stockton, CA Metropolitan Statistical Area	93.152627734
0614820	06	California	GALT JOINT UNION HIGH	40900	Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area	162.61086576
0614880	06	California	GARDEN GROVE UNIFIED	31100	Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area	28.715389415
0614910	06	California	GARFIELD ELEMENTARY	21700	Eureka-Arcata-Fortuna, CA Micropolitan Statistical Area	44.682271115
0614940	06	California	GARVEY ELEMENTARY	31100	Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area	4.5051660471
0614950	06	California	GATEWAY UNIFIED	39820	Redding, CA Metropolitan Statistical Area	617.90841849
0614970	06	California	GAZELLE UNION ELEMENTARY	O	O	81.962188242
0615000	06	California	GENERAL SHAFTER ELEMENTARY	12540	Bakersfield, CA Metropolitan Statistical Area	163.60062981
0615090	06	California	GERBER UNION ELEMENTARY	39780	Red Bluff, CA Micropolitan Statistical Area	59.347229408
0615150	06	California	GEYSERVILLE UNIFIED	42220	Santa Rosa-Petaluma, CA Metropolitan Statistical Area	150.78486001
0615180	06	California	GILROY UNIFIED	41940	San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area	222.87404613
0615240	06	California	GLENDALE UNIFIED	31100	Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area	37.650045097
0615270	06	California	GLENDORA UNIFIED	31100	Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area	21.997456359
0615390	06	California	GOLD OAK UNION ELEMENTARY	40900	Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area	51.998711963
0615450	06	California	GOLD TRAIL UNION ELEMENTARY	40900	Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area	46.924147911
0615480	06	California	GOLDEN FEATHER UNION ELEMENTARY	17020	Chico, CA Metropolitan Statistical Area	199.63953038
0615510	06	California	GOLETA UNION ELEMENTARY	42060	Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area	89.540031846
0615600	06	California	GORMAN ELEMENTARY	31100	Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area	150.42561278
0615690	06	California	GRANT ELEMENTARY	39820	Redding, CA Metropolitan Statistical Area	24.403961717
0615750	06	California	GRANT JOINT UNION HIGH	40900	Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area	78.75295677
0615780	06	California	GRASS VALLEY ELEMENTARY	46020	Truckee-Grass Valley, CA Micropolitan Statistical Area	58.052977852
0615810	06	California	GRATTON ELEMENTARY	33700	Modesto, CA Metropolitan Statistical Area	4.7241137797
0615840	06	California	GRAVENSTEIN UNION ELEMENTARY	42220	Santa Rosa-Petaluma, CA Metropolitan Statistical Area	9.3427417424
0615870	06	California	GRAVES ELEMENTARY	41500	Salinas, CA Metropolitan Statistical Area	7.0843003906
0615990	06	California	GREEN POINT ELEMENTARY	21700	Eureka-Arcata-Fortuna, CA Micropolitan Statistical Area	105.64249448
0616050	06	California	GREENFIELD UNION ELEMENTARY	12540	Bakersfield, CA Metropolitan Statistical Area	22.684374599
0616080	06	California	GREENFIELD UNION ELEMENTARY	41500	Salinas, CA Metropolitan Statistical Area	264.79718091
0616110	06	California	GRENADA ELEMENTARY	O	O	53.875227221
0616230	06	California	GROSSMONT UNION HIGH	41740	San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area	465.92290389
0616260	06	California	GUADALUPE UNION ELEMENTARY	42060	Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area	36.177461826
0616300	06	California	CUCAMONGA ELEMENTARY	40140	Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area	20.774836409
0616320	06	California	GUERNEVILLE ELEMENTARY	42220	Santa Rosa-Petaluma, CA Metropolitan Statistical Area	31.060016108
0616323	06	California	GUSTINE UNIFIED	32900	Merced, CA Metropolitan Statistical Area	190.36827507
0616325	06	California	HACIENDA LA PUENTE UNIFIED	31100	Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area	21.20620945
0616410	06	California	HAMILTON UNION ELEMENTARY	O	O	48.330610026
0616440	06	California	HAMILTON UNION HIGH	O	O	60.248806172
0616470	06	California	HANFORD ELEMENTARY	25260	Hanford-Corcoran, CA Metropolitan Statistical Area	12.646428864
0616500	06	California	HANFORD JOINT UNION HIGH	47300	Visalia-Porterville, CA Metropolitan Statistical Area	10.990827371
0616500	06	California	HANFORD JOINT UNION HIGH	25260	Hanford-Corcoran, CA Metropolitan Statistical Area	238.73386865
0616530	06	California	HAPPY CAMP UNION ELEMENTARY	O	O	361.16586409
0616560	06	California	HAPPY VALLEY ELEMENTARY	42100	Santa Cruz-Watsonville, CA Metropolitan Statistical Area	6.5904286043
0616570	06	California	HAPPY VALLEY UNION ELEMENTARY	39820	Redding, CA Metropolitan Statistical Area	38.374246136
0616620	06	California	HARMONY UNION ELEMENTARY	42220	Santa Rosa-Petaluma, CA Metropolitan Statistical Area	49.708459267
0616650	06	California	HART-RANSOM UNION ELEMENTARY	33700	Modesto, CA Metropolitan Statistical Area	27.809763211
0616680	06	California	HAWTHORNE	31100	Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area	3.9260571864
0616740	06	California	HAYWARD UNIFIED	41860	San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area	32.39632423
0616830	06	California	HEBER ELEMENTARY	20940	El Centro, CA Metropolitan Statistical Area	11.6491949
0616860	06	California	HELENDALE ELEMENTARY	40140	Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area	98.480779062
0616920	06	California	HEMET UNIFIED	40140	Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area	657.46471219
0617040	06	California	HERMOSA BEACH CITY ELEMENTARY	31100	Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area	1.424181502
0617160	06	California	HICKMAN COMMUNITY CHARTER	33700	Modesto, CA Metropolitan Statistical Area	24.153152833
0617190	06	California	HILLSBOROUGH CITY ELEMENTARY	41860	San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area	6.2584845953
0617220	06	California	HILMAR UNIFIED	32900	Merced, CA Metropolitan Statistical Area	108.07577603
0617340	06	California	HOLLISTER	41940	San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area	37.67545757
0617400	06	California	HOLT UNION ELEMENTARY	44700	Stockton, CA Metropolitan Statistical Area	55.549775906
0617430	06	California	HOLTVILLE UNIFIED	20940	El Centro, CA Metropolitan Statistical Area	668.45195653
0617490	06	California	HOPE ELEMENTARY	42060	Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area	9.7464443851
0617520	06	California	HOPE ELEMENTARY	47300	Visalia-Porterville, CA Metropolitan Statistical Area	14.459275101
0617580	06	California	HORICON ELEMENTARY	42220	Santa Rosa-Petaluma, CA Metropolitan Statistical Area	149.35494064
0617620	06	California	HORNBROOK ELEMENTARY	O	O	237.15249337
0617640	06	California	HOT SPRINGS ELEMENTARY	47300	Visalia-Porterville, CA Metropolitan Statistical Area	532.21566625
0617760	06	California	HOWELL MOUNTAIN ELEMENTARY	34900	Napa, CA Metropolitan Statistical Area	17.445908244
0617850	06	California	HUENEME ELEMENTARY	37100	Oxnard-Thousand Oaks-Ventura, CA Metropolitan Statistical Area	7.3524506677
0617880	06	California	HUGHES-ELIZABETH LAKES UNION ELEMENTARY	31100	Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area	112.28482989
0618030	06	California	HUNTINGTON BEACH CITY ELEMENTARY	31100	Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area	13.420723571
0618060	06	California	HUNTINGTON BEACH UNION HIGH	31100	Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area	44.476232708
0618120	06	California	HYDESVILLE ELEMENTARY	21700	Eureka-Arcata-Fortuna, CA Micropolitan Statistical Area	21.659743211
0618160	06	California	IGO, ONO, PLATINA UNION ELEMENTARY	39820	Redding, CA Metropolitan Statistical Area	310.9362831
0618210	06	California	IMPERIAL UNIFIED	20940	El Centro, CA Metropolitan Statistical Area	571.27201362
0618240	06	California	INDIAN DIGGINGS ELEMENTARY	40900	Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area	62.564298367
0618270	06	California	INDIAN SPRINGS ELEMENTARY	39820	Redding, CA Metropolitan Statistical Area	173.32018565
0618390	06	California	INGLEWOOD UNIFIED	31100	Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area	10.197151493
0618510	06	California	ISLAND UNION ELEMENTARY	25260	Hanford-Corcoran, CA Metropolitan Statistical Area	42.516644093
0618660	06	California	JACOBY CREEK ELEMENTARY	21700	Eureka-Arcata-Fortuna, CA Micropolitan Statistical Area	21.188049906
0618690	06	California	JAMESTOWN ELEMENTARY	38020	Phoenix Lake-Cedar Ridge, CA Micropolitan Statistical Area	97.701362709
0618730	06	California	JAMUL-DULZURA UNION ELEMENTARY	41740	San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area	161.7882357
0618780	06	California	JANESVILLE UNION ELEMENTARY	45000	Susanville, CA Micropolitan Statistical Area	123.93719855
0618810	06	California	JEFFERSON ELEMENTARY	41940	San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area	176.33444325
0618840	06	California	JEFFERSON ELEMENTARY	44700	Stockton, CA Metropolitan Statistical Area	137.67859658
0618870	06	California	JEFFERSON ELEMENTARY	41860	San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area	9.5411901522
0618930	06	California	JEFFERSON UNION HIGH	41860	San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area	32.261885769
0618990	06	California	JOHN SWETT UNIFIED	41860	San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area	20.422313926
0619050	06	California	JOHNSTONVILLE ELEMENTARY	45000	Susanville, CA Micropolitan Statistical Area	18.822096859
0619110	06	California	JULIAN UNION HIGH	41740	San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area	627.14886401
0619140	06	California	JULIAN UNION ELEMENTARY	41740	San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area	617.36121094
0619170	06	California	JUNCTION CITY ELEMENTARY	O	O	141.13671608
0619200	06	California	JUNCTION ELEMENTARY	39820	Redding, CA Metropolitan Statistical Area	16.841463358
0619230	06	California	JUNCTION ELEMENTARY	O	O	385.65297677
0619260	06	California	JURUPA UNIFIED	40140	Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area	42.070700328
0619320	06	California	KELSEYVILLE UNIFIED	17340	Clearlake, CA Micropolitan Statistical Area	112.17238342
0619380	06	California	KENTFIELD ELEMENTARY	41860	San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area	22.043802133
0619410	06	California	KENWOOD ELEMENTARY	42220	Santa Rosa-Petaluma, CA Metropolitan Statistical Area	24.467007955
0619440	06	California	KEPPEL UNION ELEMENTARY	31100	Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area	302.43528387
0619490	06	California	KERMAN UNIFIED	23420	Fresno, CA Metropolitan Statistical Area	139.05901533
0619540	06	California	KERN UNION HIGH	12540	Bakersfield, CA Metropolitan Statistical Area	2986.3598592
0619590	06	California	KERNVILLE UNION ELEMENTARY	12540	Bakersfield, CA Metropolitan Statistical Area	275.35750127
0619620	06	California	KEYES UNION	33700	Modesto, CA Metropolitan Statistical Area	9.8661530478
0619650	06	California	KING CITY JOINT UNION HIGH	41940	San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area	275.14353734
