leaid	FIPST	STNAME	LEANAME07	nectaID07	nectaNAME07	nectaAREA07
3620610	36	New York	NEW YORK MILLS UNION FREE SCHOOL DISTRICT	O	O	2.6232229647
3620640	36	New York	NEWARK CENTRAL SCHOOL DISTRICT	O	O	60.664412731
3620670	36	New York	NEWARK VALLEY CENTRAL SCHOOL DISTRICT	O	O	143.57227022
3620700	36	New York	NEWBURGH CITY SCHOOL DISTRICT	O	O	33.284054598
3620730	36	New York	NEWCOMB CENTRAL SCHOOL DISTRICT	O	O	226.24690269
3620760	36	New York	NEWFANE CENTRAL SCHOOL DISTRICT	O	O	56.722694082
3620790	36	New York	NEWFIELD CENTRAL SCHOOL DISTRICT	O	O	60.867240312
3620820	36	New York	NIAGARA FALLS CITY SCHOOL DISTRICT	O	O	14.077228929
3620850	36	New York	NIAGARA-WHEATFIELD CENTRAL SCHOOL DISTRICT	O	O	50.551316454
3620880	36	New York	NISKAYUNA CENTRAL SCHOOL DISTRICT	O	O	19.471139635
3620910	36	New York	NORTH BABYLON UNION FREE SCHOOL DISTRICT	O	O	5.371160793
3620940	36	New York	NORTH BELLMORE UNION FREE SCHOOL DISTRICT	O	O	3.331040916
3620970	36	New York	NORTH COLLINS CENTRAL SCHOOL DISTRICT	O	O	57.175392318
3621000	36	New York	NORTH COLONIE CENTRAL SCHOOL DISTRICT	O	O	28.911161364
3621120	36	New York	NORTH MERRICK UNION FREE SCHOOL DISTRICT	O	O	2.0970313376
3621180	36	New York	NORTH SALEM CENTRAL SCHOOL DISTRICT	O	O	26.390450458
3621210	36	New York	NORTH SYRACUSE CENTRAL SCHOOL DISTRICT	O	O	64.397246242
3621240	36	New York	NORTH TONAWANDA CITY SCHOOL DISTRICT	O	O	10.098080763
3621250	36	New York	NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT	O	O	124.42392127
3621260	36	New York	NORTHERN ADIRONDACK CENTRAL SCHOOL DISTRICT	O	O	364.10668235
3621270	36	New York	NORTHPORT-EAST NORTHPORT UNION FREE SCHOOL DISTRICT	O	O	15.540209453
3621300	36	New York	NORTHVILLE CENTRAL SCHOOL DISTRICT	O	O	135.71547976
3621330	36	New York	NORWICH CITY SCHOOL DISTRICT	O	O	107.20813649
3621360	36	New York	NORWOOD-NORFOLK CENTRAL SCHOOL DISTRICT	O	O	83.475097954
3621450	36	New York	DALTON-NUNDA CENTRAL SCHOOL DISTRICT (KESHEQUA)	O	O	116.39798717
3621480	36	New York	NYACK UNION FREE SCHOOL DISTRICT	O	O	7.3833311197
3621510	36	New York	OAKFIELD-ALABAMA CENTRAL SCHOOL DISTRICT	O	O	69.413206162
3621540	36	New York	FIRE ISLAND UNION FREE SCHOOL DISTRICT	O	O	15.349172274
3621570	36	New York	OCEANSIDE UNION FREE SCHOOL DISTRICT	O	O	9.2393153945
3621630	36	New York	ODESSA-MONTOUR CENTRAL SCHOOL DISTRICT	O	O	94.947965396
3621660	36	New York	OGDENSBURG CITY SCHOOL DISTRICT	O	O	18.264799296
3621720	36	New York	OLEAN CITY SCHOOL DISTRICT	O	O	18.561809553
3621780	36	New York	ONEONTA CITY SCHOOL DISTRICT	O	O	49.232067098
3621810	36	New York	ONONDAGA CENTRAL SCHOOL DISTRICT	O	O	33.99215479
3621840	36	New York	ONTEORA CENTRAL SCHOOL DISTRICT	O	O	273.06396671
3621870	36	New York	OPPENHEIM-EPHRATAH CENTRAL SCHOOL DISTRICT	O	O	80.597924392
3621900	36	New York	ORCHARD PARK CENTRAL SCHOOL DISTRICT	O	O	49.450421392
3621930	36	New York	OYSTERPONDS UNION FREE SCHOOL DISTRICT	O	O	8.4418584179
3621960	36	New York	ORISKANY CENTRAL SCHOOL DISTRICT	O	O	25.264217054
3622020	36	New York	OSSINING UNION FREE SCHOOL DISTRICT	O	O	13.040363894
3622050	36	New York	OSWEGO CITY SCHOOL DISTRICT	O	O	61.790430303
3622100	36	New York	GEORGETOWN-SOUTH OTSELIC CENTRAL SCHOOL DISTRICT	O	O	116.82623896
3622140	36	New York	SOUTH SENECA CENTRAL SCHOOL DISTRICT	O	O	105.80323731
3622170	36	New York	OWEGO-APALACHIN CENTRAL SCHOOL DISTRICT	O	O	96.020534458
3622200	36	New York	VAN HORNESVILLE-OWEN D YOUNG CENTRAL SCHOOL DISTRICT	O	O	66.295969711
3622260	36	New York	OXFORD ACADEMY AND CENTRAL SCHOOL DISTRICT	O	O	114.67036565
3622290	36	New York	OYSTER BAY-EAST NORWICH CENTRAL SCHOOL DISTRICT	O	O	12.885782096
3622380	36	New York	PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT	O	O	48.370075846
3622410	36	New York	PANAMA CENTRAL SCHOOL DISTRICT	O	O	60.018996227
3622440	36	New York	PARISHVILLE-HOPKINTON CENTRAL SCHOOL DISTRICT	O	O	217.50033938
3622470	36	New York	PATCHOGUE-MEDFORD UNION FREE SCHOOL DISTRICT	O	O	16.411478354
3622500	36	New York	PAVILION CENTRAL SCHOOL DISTRICT	O	O	77.212382065
3622530	36	New York	PAWLING CENTRAL SCHOOL DISTRICT	O	O	50.875179344
3622560	36	New York	PEARL RIVER UNION FREE SCHOOL DISTRICT	O	O	6.9887111446
3622650	36	New York	PEEKSKILL CITY SCHOOL DISTRICT	O	O	3.8734299155
3622680	36	New York	PELHAM UNION FREE SCHOOL DISTRICT	O	O	2.1671278014
3622710	36	New York	PENFIELD CENTRAL SCHOOL DISTRICT	O	O	25.573702272
3622740	36	New York	PENN YAN CENTRAL SCHOOL DISTRICT	O	O	157.50979425
3622770	36	New York	PERRY CENTRAL SCHOOL DISTRICT	O	O	67.641832317
3622830	36	New York	PERU CENTRAL SCHOOL DISTRICT	O	O	130.34598346
3622890	36	New York	PHELPS-CLIFTON SPRINGS CENTRAL SCHOOL DISTRICT	O	O	94.786143025
3622920	36	New York	PHOENIX CENTRAL SCHOOL DISTRICT	O	O	70.858164208
3623010	36	New York	PINE BUSH CENTRAL SCHOOL DISTRICT	O	O	107.68153366
3623040	36	New York	PINE PLAINS CENTRAL SCHOOL DISTRICT	O	O	139.96136353
3623070	36	New York	PINE VALLEY CENTRAL SCHOOL DISTRICT (SOUTH DAYTON)	O	O	115.30435315
3623130	36	New York	PISECO COMMON SCHOOL DISTRICT	O	O	258.74340537
3623160	36	New York	PITTSFORD CENTRAL SCHOOL DISTRICT	O	O	31.326583753
3623190	36	New York	PLAINEDGE UNION FREE SCHOOL DISTRICT	O	O	2.8155327361
3623220	36	New York	PLAINVIEW-OLD BETHPAGE CENTRAL SCHOOL DISTRICT	O	O	8.1627938045
3623280	36	New York	PLATTSBURGH CITY SCHOOL DISTRICT	O	O	5.0602145647
3623310	36	New York	PLEASANTVILLE UNION FREE SCHOOL DISTRICT	O	O	2.4261529397
3623340	36	New York	POCANTICO HILLS CENTRAL SCHOOL DISTRICT	O	O	8.2924376484
3623370	36	New York	POLAND CENTRAL SCHOOL DISTRICT	O	O	469.30790567
3623430	36	New York	PORT BYRON CENTRAL SCHOOL DISTRICT	O	O	71.960275492
3623460	36	New York	PORT CHESTER-RYE UNION FREE SCHOOL DISTRICT	O	O	3.0124166598
3623490	36	New York	PORT JEFFERSON UNION FREE SCHOOL DISTRICT	O	O	3.8837905813
3623520	36	New York	PORT JERVIS CITY SCHOOL DISTRICT	O	O	102.2030133
3623580	36	New York	PORT WASHINGTON UNION FREE SCHOOL DISTRICT	O	O	10.466055055
3623640	36	New York	PORTVILLE CENTRAL SCHOOL DISTRICT	O	O	72.265709339
3623670	36	New York	POTSDAM CENTRAL SCHOOL DISTRICT	O	O	94.083375676
3623760	36	New York	POUGHKEEPSIE CITY SCHOOL DISTRICT	O	O	5.091715869
3623790	36	New York	PRATTSBURGH CENTRAL SCHOOL DISTRICT	O	O	85.56498254
3623880	36	New York	PULASKI CENTRAL SCHOOL DISTRICT	O	O	62.652094141
3623970	36	New York	PUTNAM CENTRAL SCHOOL DISTRICT	O	O	34.00654559
3624000	36	New York	PUTNAM VALLEY CENTRAL SCHOOL DISTRICT	O	O	29.300752359
3624030	36	New York	QUEENSBURY UNION FREE SCHOOL DISTRICT	O	O	36.866659228
3624060	36	New York	QUOGUE UNION FREE SCHOOL DISTRICT	O	O	5.4354865737
3624090	36	New York	RANDOLPH CENTRAL SCHOOL DISTRICT	O	O	254.05022842
3624120	36	New York	RAQUETTE LAKE UNION FREE SCHOOL DISTRICT	O	O	78.175810467
3624150	36	New York	RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT	O	O	84.74705211
3624210	36	New York	RED CREEK CENTRAL SCHOOL DISTRICT	O	O	78.446075812
3624240	36	New York	RED HOOK CENTRAL SCHOOL DISTRICT	O	O	61.643619198
3624270	36	New York	MANCHESTER-SHORTSVILLE CENTRAL SCHOOL DISTRICT (RED JACKET)	O	O	34.324116946
3624360	36	New York	REMSEN CENTRAL SCHOOL DISTRICT	O	O	91.218068192
3624420	36	New York	REMSENBURG-SPEONK UNION FREE SCHOOL DISTRICT	O	O	7.238825817
3624450	36	New York	RENSSELAER CITY SCHOOL DISTRICT	O	O	2.9864933737
3624480	36	New York	RHINEBECK CENTRAL SCHOOL DISTRICT	O	O	56.937033685
3624570	36	New York	RICHFIELD SPRINGS CENTRAL SCHOOL DISTRICT	O	O	87.429436739
3624630	36	New York	BLIND BROOK-RYE UNION FREE SCHOOL DISTRICT	O	O	2.7431536362
3624660	36	New York	RIPLEY CENTRAL SCHOOL DISTRICT	O	O	29.879948092
3624690	36	New York	RIVERHEAD CENTRAL SCHOOL DISTRICT	O	O	89.211583992
3624750	36	New York	ROCHESTER CITY SCHOOL DISTRICT	O	O	35.814806478
3624780	36	New York	ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT	O	O	2.9635851595
3624840	36	New York	ROCKY POINT UNION FREE SCHOOL DISTRICT	O	O	10.659496878
3624900	36	New York	ROME CITY SCHOOL DISTRICT	O	O	95.73888296
3624930	36	New York	ROMULUS CENTRAL SCHOOL DISTRICT	O	O	64.910473716
3624960	36	New York	RONDOUT VALLEY CENTRAL SCHOOL DISTRICT	O	O	151.3217818
3624990	36	New York	ROOSEVELT UNION FREE SCHOOL DISTRICT	O	O	1.8393610318
3625020	36	New York	ROSCOE CENTRAL SCHOOL DISTRICT	O	O	106.62818824
3625050	36	New York	ROSLYN UNION FREE SCHOOL DISTRICT	O	O	5.3782079299
3625110	36	New York	ROXBURY CENTRAL SCHOOL DISTRICT	O	O	84.069571751
3625140	36	New York	ROYALTON-HARTLAND CENTRAL SCHOOL DISTRICT	O	O	79.864834895
3625170	36	New York	RUSH-HENRIETTA CENTRAL SCHOOL DISTRICT	O	O	62.593763755
3625260	36	New York	RYE CITY SCHOOL DISTRICT	O	O	5.1087588051
3625290	36	New York	RYE NECK UNION FREE SCHOOL DISTRICT	O	O	1.8950076217
3625320	36	New York	FLORIDA UNION FREE SCHOOL DISTRICT	O	O	20.631552347
3625350	36	New York	SACHEM CENTRAL SCHOOL DISTRICT	O	O	24.512483456
3625380	36	New York	SAG HARBOR UNION FREE SCHOOL DISTRICT	O	O	13.365527948
3625410	36	New York	SAGAPONACK COMMON SCHOOL DISTRICT	O	O	4.383536526
3625440	36	New York	SALAMANCA CITY SCHOOL DISTRICT	O	O	65.638472456
3625470	36	New York	SALEM CENTRAL SCHOOL DISTRICT	O	O	81.447297053
3625500	36	New York	SALMON RIVER CENTRAL SCHOOL DISTRICT	O	O	126.01327612
3625650	36	New York	SANDY CREEK CENTRAL SCHOOL DISTRICT	O	O	195.86684301
3625740	36	New York	SARANAC LAKE CENTRAL SCHOOL DISTRICT	O	O	639.57088836
3625770	36	New York	SARATOGA SPRINGS CITY SCHOOL DISTRICT	O	O	111.07623394
3625800	36	New York	SAUGERTIES CENTRAL SCHOOL DISTRICT	O	O	71.896147395
3625920	36	New York	SAYVILLE UNION FREE SCHOOL DISTRICT	O	O	5.6709011779
3625950	36	New York	SCARSDALE UNION FREE SCHOOL DISTRICT	O	O	7.1190642582
3625980	36	New York	SCHALMONT CENTRAL SCHOOL DISTRICT	O	O	77.687646429
3626010	36	New York	SCHENECTADY CITY SCHOOL DISTRICT	O	O	10.777074257
3626070	36	New York	SCHODACK CENTRAL SCHOOL DISTRICT	O	O	32.501554833
3626100	36	New York	SCHOHARIE CENTRAL SCHOOL DISTRICT	O	O	78.88717052
3626130	36	New York	SCHROON LAKE CENTRAL SCHOOL DISTRICT	O	O	313.71783807
3626160	36	New York	SCHUYLERVILLE CENTRAL SCHOOL DISTRICT	O	O	75.533003242
3626190	36	New York	SCIO CENTRAL SCHOOL DISTRICT	O	O	59.758662588
3626310	36	New York	SCOTIA-GLENVILLE CENTRAL SCHOOL DISTRICT	O	O	35.153636619
3626370	36	New York	NORTH SHORE CENTRAL SCHOOL DISTRICT	O	O	8.0477268621
3626400	36	New York	SEAFORD UNION FREE SCHOOL DISTRICT	O	O	4.6942371934
3626430	36	New York	SENECA FALLS CENTRAL SCHOOL DISTRICT	O	O	49.011021673
3626520	36	New York	SEWANHAKA CENTRAL HIGH SCHOOL DISTRICT	O	O	11.544841134
3626580	36	New York	SHARON SPRINGS CENTRAL SCHOOL DISTRICT	O	O	51.660263677
3626640	36	New York	SHELTER ISLAND UNION FREE SCHOOL DISTRICT	O	O	12.164856362
3626670	36	New York	SHENENDEHOWA CENTRAL SCHOOL DISTRICT	O	O	71.870626814
3626700	36	New York	SHERBURNE-EARLVILLE CENTRAL SCHOOL DISTRICT	O	O	155.89603002
3626730	36	New York	SHERMAN CENTRAL SCHOOL DISTRICT	O	O	103.35970553
3626760	36	New York	SHERRILL CITY SCHOOL DISTRICT	O	O	107.32235593
3626840	36	New York	SHOREHAM-WADING RIVER CENTRAL SCHOOL DISTRICT	O	O	12.160396882
3626850	36	New York	SIDNEY CENTRAL SCHOOL DISTRICT	O	O	86.987752067
3626880	36	New York	SILVER CREEK CENTRAL SCHOOL DISTRICT	O	O	32.895712644
3626940	36	New York	SKANEATELES CENTRAL SCHOOL DISTRICT	O	O	67.166777607
3627000	36	New York	CHEEKTOWAGA-SLOAN UNION FREE SCHOOL DISTRICT	O	O	3.0754551759
3627060	36	New York	SMITHTOWN CENTRAL SCHOOL DISTRICT	O	O	26.536553065
3627120	36	New York	SODUS CENTRAL SCHOOL DISTRICT	O	O	56.875725679
3627150	36	New York	SOLVAY UNION FREE SCHOOL DISTRICT	O	O	6.7028530634
3627180	36	New York	SOMERS CENTRAL SCHOOL DISTRICT	O	O	28.512773032
3627210	36	New York	SOUTH COLONIE CENTRAL SCHOOL DISTRICT	O	O	21.608424441
3627240	36	New York	SOUTH GLENS FALLS CENTRAL SCHOOL DISTRICT	O	O	64.767172666
3627300	36	New York	SOUTH HUNTINGTON UNION FREE SCHOOL DISTRICT	O	O	11.062308397
3627330	36	New York	SOUTH KORTRIGHT CENTRAL SCHOOL DISTRICT	O	O	100.09259927
3627360	36	New York	SOUTH LEWIS CENTRAL SCHOOL DISTRICT	O	O	364.89650338
3627450	36	New York	SOUTH ORANGETOWN CENTRAL SCHOOL DISTRICT	O	O	14.183933285
3627540	36	New York	SOUTHAMPTON UNION FREE SCHOOL DISTRICT	O	O	31.772552614
3627570	36	New York	SOUTHERN CAYUGA CENTRAL SCHOOL DISTRICT	O	O	146.37532027
3627620	36	New York	SOUTHOLD UNION FREE SCHOOL DISTRICT	O	O	13.380179368
3627660	36	New York	SOUTHWESTERN CENTRAL SCHOOL DISTRICT AT JAMESTOWN	O	O	43.169662562
3627750	36	New York	SPENCER-VAN ETTEN CENTRAL SCHOOL DISTRICT	O	O	144.91289689
3627780	36	New York	SPENCERPORT CENTRAL SCHOOL DISTRICT	O	O	36.482096828
3627810	36	New York	EAST RAMAPO CENTRAL SCHOOL DISTRICT (SPRING VALLEY)	O	O	35.054814154
3627900	36	New York	SPRINGS UNION FREE SCHOOL DISTRICT	O	O	13.172778021
3627930	36	New York	SAINT JOHNSVILLE CENTRAL SCHOOL DISTRICT	O	O	35.899244707
3627960	36	New York	BRASHER FALLS CENTRAL SCHOOL DISTRICT	O	O	169.9217089
3627980	36	New York	GREENBURGH-NORTH CASTLE UNION FREE SCHOOL DISTRICT	N	N	-2
3627990	36	New York	SAINT REGIS FALLS CENTRAL SCHOOL DISTRICT	O	O	275.40535748
3628020	36	New York	STAMFORD CENTRAL SCHOOL DISTRICT	O	O	48.977106072
3628050	36	New York	STARPOINT CENTRAL SCHOOL DISTRICT	O	O	69.344774184
3628110	36	New York	STILLWATER CENTRAL SCHOOL DISTRICT	O	O	48.341014321
3628140	36	New York	STOCKBRIDGE VALLEY CENTRAL SCHOOL DISTRICT	O	O	43.863913655
3628200	36	New York	THREE VILLAGE CENTRAL SCHOOL DISTRICT	O	O	22.140565902
3628320	36	New York	RAMAPO CENTRAL SCHOOL DISTRICT (SUFFERN)	O	O	40.963132648
3628380	36	New York	SUSQUEHANNA VALLEY CENTRAL SCHOOL DISTRICT	O	O	62.617333362
3628500	36	New York	SWEET HOME CENTRAL SCHOOL DISTRICT	O	O	13.749156367
3628560	36	New York	SYOSSET CENTRAL SCHOOL DISTRICT	O	O	13.610414411
3628590	36	New York	SYRACUSE CITY SCHOOL DISTRICT	O	O	25.087063724
3628620	36	New York	TACONIC HILLS CENTRAL SCHOOL DISTRICT	O	O	198.75479539
3628650	36	New York	UNION FREE SCHOOL DISTRICT OF THE TARRYTOWNS	O	O	4.5953888589
3628680	36	New York	TICONDEROGA CENTRAL SCHOOL DISTRICT	O	O	139.62742839
3628710	36	New York	TIOGA CENTRAL SCHOOL DISTRICT	O	O	92.090804282
3628740	36	New York	TONAWANDA CITY SCHOOL DISTRICT	O	O	3.8032805557
3628800	36	New York	TOWN OF WEBB UNION FREE SCHOOL DISTRICT	O	O	460.8324583
3628890	36	New York	TRI-VALLEY CENTRAL SCHOOL DISTRICT	O	O	192.28768048
3628950	36	New York	TROY CITY SCHOOL DISTRICT	O	O	10.27986732
3628980	36	New York	TRUMANSBURG CENTRAL SCHOOL DISTRICT	O	O	79.711005225
3629040	36	New York	TUCKAHOE UNION FREE SCHOOL DISTRICT	O	O	1.1714652732
3629070	36	New York	TUCKAHOE COMMON SCHOOL DISTRICT	O	O	6.2912662144
3629130	36	New York	TULLY CENTRAL SCHOOL DISTRICT	O	O	77.554139633
3629160	36	New York	TUPPER LAKE CENTRAL SCHOOL DISTRICT	O	O	270.79398939
3629190	36	New York	TUXEDO UNION FREE SCHOOL DISTRICT	O	O	23.920329747
3629240	36	New York	OTEGO-UNADILLA CENTRAL SCHOOL DISTRICT	O	O	93.707834554
3629250	36	New York	UNION SPRINGS CENTRAL SCHOOL DISTRICT	O	O	70.994503063
3629280	36	New York	UNIONDALE UNION FREE SCHOOL DISTRICT	O	O	6.6613161914
3629370	36	New York	UTICA CITY SCHOOL DISTRICT	O	O	16.410342828
3629400	36	New York	VALHALLA UNION FREE SCHOOL DISTRICT	O	O	5.0573855941
3629430	36	New York	VALLEY STREAM 13 UNION FREE SCHOOL DISTRICT	O	O	3.2180535199
3629460	36	New York	VALLEY STREAM 24 UNION FREE SCHOOL DISTRICT	O	O	1.3893909933
3629490	36	New York	VALLEY STREAM 30 UNION FREE SCHOOL DISTRICT	O	O	1.7387586352
3629520	36	New York	VALLEY STREAM CENTRAL HIGH SCHOOL DISTRICT	O	O	6.3462031484
3629610	36	New York	VESTAL CENTRAL SCHOOL DISTRICT	O	O	51.530203615
3629640	36	New York	VICTOR CENTRAL SCHOOL DISTRICT	O	O	58.557467448
3629670	36	New York	VOORHEESVILLE CENTRAL SCHOOL DISTRICT	O	O	36.369260784
3629760	36	New York	WAINSCOTT COMMON SCHOOL DISTRICT	O	O	6.8491888766
3629790	36	New York	WALLKILL CENTRAL SCHOOL DISTRICT	O	O	80.623630303
3629820	36	New York	WALTON CENTRAL SCHOOL DISTRICT	O	O	163.05943502
3629850	36	New York	WANTAGH UNION FREE SCHOOL DISTRICT	O	O	4.8951890897
3629880	36	New York	WAPPINGERS CENTRAL SCHOOL DISTRICT	O	O	92.077811944
3629910	36	New York	WARRENSBURG CENTRAL SCHOOL DISTRICT	O	O	169.91441119
3629940	36	New York	WARSAW CENTRAL SCHOOL DISTRICT	O	O	76.713964312
3629970	36	New York	WARWICK VALLEY CENTRAL SCHOOL DISTRICT	O	O	75.821341257
3630030	36	New York	WASHINGTONVILLE CENTRAL SCHOOL DISTRICT	O	O	55.690157252
3630060	36	New York	WATERFORD-HALFMOON UNION FREE SCHOOL DISTRICT	O	O	6.4487070983
3630120	36	New York	WATERTOWN CITY SCHOOL DISTRICT	O	O	28.777387386
3630160	36	New York	WATERVILLE CENTRAL SCHOOL DISTRICT	O	O	73.876131086
3630210	36	New York	WATERVLIET CITY SCHOOL DISTRICT	O	O	1.8367671974
3630240	36	New York	WATKINS GLEN CENTRAL SCHOOL DISTRICT	O	O	131.7769341
3630270	36	New York	WAVERLY CENTRAL SCHOOL DISTRICT	O	O	85.564055123
3630330	36	New York	WAYNE CENTRAL SCHOOL DISTRICT	O	O	60.726040816
3630360	36	New York	WEBSTER CENTRAL SCHOOL DISTRICT	O	O	50.961866619
3630390	36	New York	NORTHEAST CENTRAL SCHOOL DISTRICT	O	O	83.30757324
3630420	36	New York	WEEDSPORT CENTRAL SCHOOL DISTRICT	O	O	42.642133863
3630450	36	New York	WELLS CENTRAL SCHOOL DISTRICT	O	O	268.81269836
3630480	36	New York	WELLSVILLE CENTRAL SCHOOL DISTRICT	O	O	104.52825998
3630540	36	New York	WEST BABYLON UNION FREE SCHOOL DISTRICT	O	O	5.7266327103
3630600	36	New York	WEST CANADA VALLEY CENTRAL SCHOOL DISTRICT	O	O	111.13025775
3630630	36	New York	WEST GENESEE CENTRAL SCHOOL DISTRICT	O	O	39.99588222
3630660	36	New York	WEST HEMPSTEAD UNION FREE SCHOOL DISTRICT	O	O	2.4935540242
3630690	36	New York	WEST ISLIP UNION FREE SCHOOL DISTRICT	O	O	6.2334995374
3630760	36	New York	WEST PARK UNION FREE SCHOOL DISTRICT	N	N	-2
3630780	36	New York	WEST SENECA CENTRAL SCHOOL DISTRICT	O	O	23.289228367
3630900	36	New York	WEST VALLEY CENTRAL SCHOOL DISTRICT	O	O	64.50086873
3630930	36	New York	MOUNT MARKHAM CENTRAL SCHOOL DISTRICT	O	O	139.33954404
3630960	36	New York	WESTBURY UNION FREE SCHOOL DISTRICT	O	O	5.4144501828
3630990	36	New York	WESTFIELD CENTRAL SCHOOL DISTRICT	O	O	41.889870146
3631020	36	New York	WESTHAMPTON BEACH UNION FREE SCHOOL DISTRICT	O	O	16.154240483
3631050	36	New York	WESTMORELAND CENTRAL SCHOOL DISTRICT	O	O	42.813967864
3631080	36	New York	WESTPORT CENTRAL SCHOOL DISTRICT	O	O	63.637159323
3631170	36	New York	WHEATLAND-CHILI CENTRAL SCHOOL DISTRICT	O	O	35.534517534
3631200	36	New York	WHEELERVILLE UNION FREE SCHOOL DISTRICT	O	O	52.953763878
3631260	36	New York	WHITE PLAINS CITY SCHOOL DISTRICT	O	O	9.7443161899
3631290	36	New York	WHITEHALL CENTRAL SCHOOL DISTRICT	O	O	120.35107151
3631320	36	New York	WHITESBORO CENTRAL SCHOOL DISTRICT	O	O	63.572906515
3631350	36	New York	WHITESVILLE CENTRAL SCHOOL DISTRICT	O	O	48.312125384
3631380	36	New York	WHITNEY POINT CENTRAL SCHOOL DISTRICT	O	O	138.84235989
3631410	36	New York	NORTH GREENBUSH COMMON SCHOOL DISTRICT (WILLIAMS)	O	O	2.680643308
3631440	36	New York	WILLIAMSON CENTRAL SCHOOL DISTRICT	O	O	34.631831499
3631470	36	New York	WILLIAMSVILLE CENTRAL SCHOOL DISTRICT	O	O	40.977557425
3631500	36	New York	WILLSBORO CENTRAL SCHOOL DISTRICT	O	O	69.988717708
3631560	36	New York	WILSON CENTRAL SCHOOL DISTRICT	O	O	67.833164864
3631590	36	New York	WINDHAM-ASHLAND-JEWETT CENTRAL SCHOOL DISTRICT	O	O	96.014044467
3631710	36	New York	HEWLETT-WOODMERE UNION FREE SCHOOL DISTRICT	O	O	3.552404876
3631740	36	New York	WORCESTER CENTRAL SCHOOL DISTRICT	O	O	60.926319736
3631800	36	New York	WYANDANCH UNION FREE SCHOOL DISTRICT	O	O	3.3141443126
3631830	36	New York	WYNANTSKILL UNION FREE SCHOOL DISTRICT	O	O	3.0297719526
3631860	36	New York	WYOMING CENTRAL SCHOOL DISTRICT	O	O	47.186605498
3631920	36	New York	YONKERS CITY SCHOOL DISTRICT	O	O	18.002062172
3631950	36	New York	YORK CENTRAL SCHOOL DISTRICT	O	O	67.144652022
3631980	36	New York	YORKTOWN CENTRAL SCHOOL DISTRICT	O	O	27.034536067
3632010	36	New York	CUBA-RUSHFORD CENTRAL SCHOOL DISTRICT	O	O	156.16219457
3680100	36	New York	CAPITAL REGION BOCES	N	N	-2
3680140	36	New York	BROOME-DELAWARE-TIOGA BOCES	N	N	-2
3680150	36	New York	CATTARAUGUS-ALLEGANY-ERIE-WYOMING BOCES	N	N	-2
3680180	36	New York	CAYUGA-ONONDAGA BOCES	N	N	-2
3680220	36	New York	CLINTON-ESSEX-WARREN-WASHINGTON BOCES	N	N	-2
3680260	36	New York	DELAWARE-CHENANGO-MADISON-OTSEGO BOCES	N	N	-2
3680280	36	New York	DUTCHESS BOCES	N	N	-2
3680300	36	New York	ERIE 1 BOCES	N	N	-2
3680320	36	New York	ERIE 2-CHAUTAUQUA-CATTARAUGUS BOCES	N	N	-2
3680340	36	New York	FRANKLIN-ESSEX-HAMILTON BOCES	N	N	-2
3680380	36	New York	OTSEGO-DELAWARE-SCHOHARIE-GREENE BOCES	N	N	-2
3680400	36	New York	HAMILTON-FULTON-MONTGOMERY BOCES	N	N	-2
3680420	36	New York	HERKIMER-FULTON-HAMILTON-OTSEGO BOCES	N	N	-2
3680440	36	New York	JEFFERSON-LEWIS-HAMILTON-HERKIMER-ONEIDA BOCES	N	N	-2
3680460	36	New York	GENESEE VALLEY BOCES	N	N	-2
3680480	36	New York	MADISON-ONEIDA BOCES	N	N	-2
3680500	36	New York	MONROE 1 BOCES	N	N	-2
3680520	36	New York	MONROE 2-ORLEANS BOCES	N	N	-2
3680540	36	New York	NASSAU BOCES	N	N	-2
3680560	36	New York	ONEIDA-HERKIMER-MADISON BOCES	N	N	-2
3680580	36	New York	ONONDAGA-CORTLAND-MADISON BOCES	N	N	-2
3680600	36	New York	ONTARIO-SENECA-YATES-CAYUGA-WAYNE BOCES	N	N	-2
3680620	36	New York	ORANGE-ULSTER BOCES	N	N	-2
3680640	36	New York	ORLEANS-NIAGARA BOCES	N	N	-2
3680660	36	New York	OSWEGO BOCES	N	N	-2
3680680	36	New York	PUTNAM-NORTHERN WESTCHESTER BOCES	N	N	-2
3680700	36	New York	QUESTAR III BOCES (R-C-G)	N	N	-2
3680720	36	New York	ROCKLAND BOCES	N	N	-2
3680740	36	New York	SAINT LAWRENCE-LEWIS BOCES	N	N	-2
3680780	36	New York	SCHUYLER-STEUBEN-CHEMUNG-TIOGA-ALLEGANY BOCES	N	N	-2
3680820	36	New York	EASTERN SUFFOLK BOCES (SUFFOLK 1)	N	N	-2
3680860	36	New York	WESTERN SUFFOLK BOCES (SUFFOLK 3)	N	N	-2
3680880	36	New York	SULLIVAN BOCES	N	N	-2
3680900	36	New York	TOMPKINS-SENECA-TIOGA BOCES	N	N	-2
3680920	36	New York	ULSTER BOCES	N	N	-2
3680940	36	New York	WASHINGTON-SARATOGA-WARREN-HAMILTON-ESSEX BOCES	N	N	-2
3680960	36	New York	WESTCHESTER BOCES	N	N	-2
3700001	37	North Carolina	NC HEALTH AND HUMAN RESOURCES	N	N	-2
3700002	37	North Carolina	NC SCHOOL OF SCIENCE AND MATH	N	N	-2
